"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"195",6486642,"MAR Y TIERRA FERTILIZANTES ORGANICOS, S.A. DE C.V.","MAR Y TIERRA FERTILIZANTES ORGANICOS, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","LOCALIDAD 800",NA,"NINGUNO",NA,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,NA,NA,"OTRO (ESPECIFICAR)","FAMILIA PERÉZ EL CUARTEL",NA,NA,NA,22920,"02","BAJA CALIFORNIA","001","Ensenada","3528","Familia Pérez (El Cuartel)","6913","800","61663598","MARYTIERRA_VERONICA@HOTMAIL.COM","WWW.MAYTIERRA.COM.MX","Fijo",30.72888889,-115.97055555,"ENERO 2016"
"196",6736420,"MEXICALI IRRIGACIÓN","MEXICALI IRRIGACIÓN SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","PRINCIPAL",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"PUEBLO","FRANCISCO ZARCO",NA,NA,NA,22750,"02","BAJA CALIFORNIA","001","Ensenada","0617","El Porvenir (Guadalupe)","6241","800",NA,NA,NA,"Fijo",32.07858258,-116.61729804,"OCTUBRE 2016"
"197",66706,"NATURABIO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","REPÚBLICA DE PANAMÁ","CALLE","MANAGUA","CALLE","RÍO FUERTE","AVENIDA","REPÚBLICA DE PERÚ",588,NA,NA,NA,NA,NA,"COLONIA","CUAUHTÉMOC SUR",NA,NA,NA,21200,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4261","001","6865666565","INFO@NATURABIO.COM","WWW.NATURABIO.COM","Fijo",32.6609514,-115.44041499,"JULIO 2010"
"198",6286953,"NETAFIM MEXICO SA DE CV","NETAFIM MEXICO SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CARRETERA","TRANSPENINSULAR",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",1,"SN",NA,NA,NA,NA,"COLONIA","VICENTE GUERRERO",NA,NA,NA,22920,"02","BAJA CALIFORNIA","001","Ensenada","3243","Familia López Ruvalcaba","6970","800",NA,NA,NA,"Fijo",30.66468637,-115.97413853,"JULIO 2010"
"199",98182,"NOVAGRO SOL",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","ESTADO 29","AVENIDA","CERRO ENSENADA","AVENIDA","SIERRA CUCAPAH","CALLE","ESTADO 29",5,NA,NA,NA,NA,NA,"COLONIA","CAMALU",NA,NA,NA,22910,"02","BAJA CALIFORNIA","001","Ensenada","0060","Camalú","8661","015","6161654747",NA,NA,"Fijo",30.84564462,-116.06385852,"DICIEMBRE 2014"
"200",6796295,"NUEVA AGROINDUSTRIAS DEL NORTE","NUEVA AGROINDUSTRIAS DEL NORTE, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","INVIERNO","AVENIDA","CARRETERA TRANSPENINSULAR","Calle","SEGUNDA","CALLE","OTOÑO",100,NA,NA,NA,NA,NA,"COLONIA","EL ÚNICO",NA,NA,NA,22793,"02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","7517","043","6677588800","MGMORENO@NANSA.COM.MX","WWW.NUEVA AGROINDUSTRIAS.COM","Fijo",31.73762376,-116.5809312,"NOVIEMBRE 2017"
"201",96747,"OXIPRODUCTOS MILENIUM",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","BOULEVARD","EMILIO CARRANZA","AVENIDA","MÉXICO","AVENIDA","ANDRÉS QUINTANA ROO","CALZADA","DE LAS ÁGUILAS",1606,NA,NA,NA,1,NA,"COLONIA","AVIACIÓN",NA,NA,NA,22840,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","7841","029",NA,NA,NA,"Fijo",31.86543262,-116.5950476,"DICIEMBRE 2014"
"202",93565,"PESCA DEL MAR DE ENSENADA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","PRIVADA","AZTECA","AVENIDA","CUAUHTÉMOC","PRIVADA","20 DE NOVIEMBRE","AVENIDA","CUAUHTÉMOC",983,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,22800,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0562","028","6461788905","PDMAREDA@HOTMAIL.COM",NA,"Fijo",31.8749925,-116.6294039,"DICIEMBRE 2014"
"203",81026,"PLAGUICIDAS CUCAPAH","PLAGUICIDAS CUCAPAH S RL, DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","MEXICALI / SAN LUIS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","CUERNAVACA",NA,NA,NA,21030,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","8279","006","6865620270",NA,NA,"Fijo",32.56938268,-115.33740086,"DICIEMBRE 2014"
"204",6391467,"PRO-AGRO","PROAGRO DEL NOROESTE SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CARRETERA","BENITO JUÁREZ","CARRETERA","CEREZAS","AVENIDA","DEL ROSAL","CALLE","MANGO",1219,NA,NA,NA,NA,NA,"COLONIA","VICENTE GUERRERO",NA,NA,NA,22920,"02","BAJA CALIFORNIA","001","Ensenada","0268","Vicente Guerrero","8290","012",NA,NA,NA,"Fijo",30.71383343,-115.98746214,"DICIEMBRE 2014"
"205",98843,"PRODUCTORA DE FERTILIZANTES DEL NOROESTE SA DE CV","PRODUCTORA DE FERTILIZANTES DEL NOROESTE SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","T. CALDERÓN ARCEGA","CALLE","CARRETERA TRANSPENINSULAR",NA,"NINGUNO",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"COLONIA","BELLA VISTA",NA,NA,NA,22793,"02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","7555","026",NA,NA,NA,"Fijo",31.7038188,-116.5649919,"DICIEMBRE 2014"
"206",6283764,"PROFERNO","PRODUCTORA DE FERTILIZANTES DEL NOROESTE SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","AQUILES SERDÁN","CALLE","MAESTRO MATIAS GÓMEZ","TERRACERÍA","TRANSPENINSULAR",NA,"NINGUNO",25,NA,NA,NA,NA,NA,"FRACCIÓN","NACIONALISTA RODOLFO SÁNCHEZ T.",NA,NA,NA,22790,"02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","603A","013",NA,NA,NA,"Fijo",31.73162227,-116.57816338,"JULIO 2010"
"207",142584,"PROMOTORA AGRÍCOLA CACTUS PAC",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","PRIVADA","NINGUNO","CALLE","DELTA","CALLE","AQUILES SERDÁN",0,"SN",NA,NA,NA,NA,"EJIDO","NUEVO LEON",NA,NA,NA,21705,"02","BAJA CALIFORNIA","002","Mexicali","0237","Nuevo León","5448","023",NA,NA,NA,"Fijo",32.40556189,-115.19395321,"JULIO 2010"
"208",6252847,"PROPESCA DEL GOLFO SUC. BAJA CALIFORNIA","PROPESCA DEL GOLFO SA CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","VIRGILIO URIBE","CALLE","PASEO MIGUEL HIDALGO Y COSTILLA","CALLE","TENIENTE AZUETA","CALLE","NINGUNO",496,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,22800,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0717","018","016469475130","SILVIA_MENDOZAR@HOTMAIL.COM",NA,"Fijo",31.86329948,-116.62902251,"JULIO 2010"
"209",6422797,"PROVEEDORA DE OFICINAS",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","BENITO JUÁREZ (QUINTA)","AVENIDA","ITURBIDE","AVENIDA","MIGUEL HIDALGO Y COSTILLA","PRIVADA","NINGUNO",1680,NA,NA,NA,NA,NA,"COLONIA","OBRERA",NA,NA,NA,22830,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0736","012","6461764446",NA,NA,"Fijo",31.86221162,-116.61138671,"JULIO 2010"
"210",98428,"PROVEEDORA DE SERVICIOS BIOTECNOLOGICOS DE BCN, S.A. DE C.V.",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","CARRETERA TRANSPENINSULAR","CALLE","NINGUNO","AVENIDA","ELPIDIO BERLANGA","CALLE","NINGUNO",202,"A-B",NA,NA,NA,NA,"COLONIA","VICENTE GUERRERO",NA,NA,NA,22920,"02","BAJA CALIFORNIA","001","Ensenada","0268","Vicente Guerrero","891A","001","6161662163",NA,"WWW.AGRINOS.COM","Fijo",30.73373578,-115.99179135,"DICIEMBRE 2014"
"211",81041,"QUIMI PIMA","QUIMICA PIMA SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","MEXICALI SAN LUIS",NA,"NINGUNO","CALLE","EMILIANO ZAPATA",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"EJIDO","CUERNAVACA",NA,NA,NA,21620,"02","BAJA CALIFORNIA","002","Mexicali","0262","Puebla","3329","062",NA,NA,NA,"Fijo",32.56181691,-115.31588137,"DICIEMBRE 2014"
"212",6282675,"QUIMICAL","QUIMICAL SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","AVENIDA","CARRETERA TRANSPENINSULAR","AVENIDA","PLUTARCO ELÍAS CALLES","AVENIDA","ADOLFO LÓPEZ MATEOS","CALLE","FRANCISCO I. MADERO",1188,NA,NA,NA,NA,NA,"EJIDO","NACIONALISTA SÁNCHEZ TABOÁDA",NA,NA,NA,22790,"02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","6063","047",NA,NA,NA,"Fijo",31.7163663,-116.57156113,"JULIO 2010"
"213",99070,"RACHIN EQUIPOS",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","JOSÉ ELÍAS RODRÍGUEZ","AVENIDA","CARRETERA TRANSPENINSULAR","CALLE","FRANCISCO I. MADERO","CALLE","NINGUNO",259,NA,NA,NA,NA,NA,"EJIDO","RODOLFO SANCHEZ TABOADA",NA,NA,NA,22793,"02","BAJA CALIFORNIA","001","Ensenada","0139","Rodolfo Sánchez Taboada (Maneadero)","8144","005",NA,NA,NA,"Fijo",31.71431769,-116.57035776,"DICIEMBRE 2014"
"214",78658,"RECICLADORA SAMUDIO",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","VEINTEAVA","AVENIDA","ALLENDE","CALLE","21","AVENIDA","NICOLÁS BRAVO",0,"SN",NA,NA,NA,NA,"COLONIA","NICOLAS BRAVO",NA,NA,NA,21720,"02","BAJA CALIFORNIA","002","Mexicali","0185","Ciudad Guadalupe Victoria (Kilómetro Cuarenta y Tres)","6268","009",NA,NA,NA,"Fijo",32.29701047,-115.10308572,"DICIEMBRE 2014"
"215",68584,"RODAMIENTOS Y RETENES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CONSTITUYENTES","CALLE","GILDARDO MAGAÑA","BOULEVARD","BENITO JUÁREZ","AVENIDA","CONSTITUYENTES",2500,NA,NA,NA,NA,NA,"COLONIA","MAESTROS FEDERALES","CENTRO O PLAZA COMERCIAL","MORELOS","4",21370,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","0610","001","6865618310",NA,NA,"Fijo",32.61858539,-115.4410446,"JULIO 2010"
"216",117007,"SELECT TRUCK PARTS","DAE, S. DE R.L. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CALLE","AEROPUERTO","CARRETERA","AEROPUERTO","CARRETERA","AEROPUERTO","BOULEVARD","AEROPUERTO",19,NA,NA,NA,NA,NA,"COLONIA","AEROPUERTO",NA,NA,NA,22404,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0136","003","6646838191","MARINMARQUEZ9@HOTMAIL.COM",NA,"Fijo",32.54731139,-116.96805484,"DICIEMBRE 2014"
"217",81216,"SEMILLAS DE BAJA CALIFORNIA S.DE R LDE C.V","SEMILLAS DE BAJA CALIFORNIA, S. DE R.L. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","MEXICALI SAN LUIS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","CUERNAVACA",NA,NA,NA,21392,"02","BAJA CALIFORNIA","002","Mexicali","0262","Puebla","3329","055","6865620222","SEMBACAL@HOTMAIL.COM",NA,"Fijo",32.56136127,-115.31548144,"DICIEMBRE 2014"
"218",6189869,"SEMILLAS DE MEXICALI","SEMILLAS Y FERTILIZANTES CALAFIA, S. DE R.L. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MEXICALI SAN LUIS","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","HERÓICO PUEBLA","CARRETERA","SAN LUIS RÍO COLORADO",0,"SN",NA,NA,NA,NA,"EJIDO","PUEBLA",NA,NA,NA,21620,"02","BAJA CALIFORNIA","002","Mexicali","0262","Puebla","5700","036","5620002",NA,NA,"Fijo",32.57244263,-115.3469682,"JULIO 2010"
"219",6383465,"SEMILLAS HARRIS MORAN MEXICANA","SEMILLAS HARRIS MORAN MEXICANA SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CARRETERA","A SAN LUIS RÍO COLORADO",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",128,"FA",NA,NA,NA,NA,"PARQUE INDUSTRIAL","LAS CALIFORNIAS","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL","168 FA",21399,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4933","035",NA,NA,NA,"Fijo",32.59898928,-115.42057414,"JULIO 2010"
"220",136521,"SEMILLEROS DE LA FRONTERA, S.A. DE C.V.","SEMILLEROS DE LA FRONTERA, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","AVENIDA","ORDUÑO JIMÉNEZ","CALZADA","DE LAS AMÉRICAS","CALLE","SALVADOR DÍAZ MIRÓN","AVENIDA","CAPITÁN CARRILLO",284,NA,NA,NA,NA,NA,"COLONIA","SAN GABRIEL",NA,NA,NA,21210,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4308","025","6865666540","SEMFRONTE@HOTMAIL.COM","WWW.SEMILLEROSDELAFRONTERA.COM","Fijo",32.66134147,-115.42487739,"JULIO 2010"
"221",6285672,"SERVICIOS NH3","SERVICIOS NH3 SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","CARRETERA","A SAN LUIS RÍO COLORADO",NA,"NINGUNO","AVENIDA","HUIQUIÑO",NA,"NINGUNO",1,"KM 14.5",NA,NA,NA,NA,"COLONIA","GONZÁLEZ ORTEGA",NA,NA,NA,21397,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","3812","015",NA,NA,NA,"Fijo",32.58378724,-115.3779854,"JULIO 2010"
"222",6757603,"SISTEMA DE IRRIGACIÓN Y EQUIPOS AGRÍCOLAS","SISTEMA DE IRRIGACIÓN Y EQUIPO AGRÍCOLA SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","LAS PALMAS","CALLE","SÉPTIMA","CALLE","NIÑOS HÉROES",NA,"SN",NA,NA,NA,NA,"PUEBLO","FRANCISCO ZARCO",NA,NA,NA,22750,"02","BAJA CALIFORNIA","001","Ensenada","0617","El Porvenir (Guadalupe)","6241","048",NA,NA,NA,"Fijo",32.07869609,-116.61705836,"OCTUBRE 2016"
"223",72982,"SISTEMAS DE IRRIGACIÓN Y EQUIPOS AGRICOLAS, S.A. DE C.V.","SISTEMAS DE IRRIGACIÓN Y EQUIPOS AGRICOLAS, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CARRETERA","TRANSPENINSULAR (REFORMA)","BOULEVARD","DE LAS ROSAS","CALLE","NINGUNO","BOULEVARD","JUAN ZERTUCHE",2159,"A",NA,NA,NA,NA,"FRACCIONAMIENTO","VALLE DORADO",NA,NA,NA,22890,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","5987","020","016461735959","FACTURA.SIEQSA@GMAIL.COM",NA,"Fijo",31.8222903,-116.59895431,"JUNIO 2012"
"224",6504456,"SISTEMAS DE RIEGO DEL PACIFICO, S.A. DE C.V.","SISTEMAS DE RIEGO DEL PACIFICO, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas",NA,"CARRETERA TRANSPENINSULAR","AVENIDA","COSTA BRAVA","AVENIDA","TURISMO","CALLE","TERCERA",807,NA,NA,NA,NA,NA,"EJIDO","LUIS ECHEVERRIA",NA,NA,NA,22920,"02","BAJA CALIFORNIA","001","Ensenada","2364","Poblado Chulavista (El Chorizo)","6913","039","6161663786","RIEGOSDELPACIFICOSA@PRODIGY.NET.COM",NA,"Fijo",30.75126221,-116.00498968,"ENERO 2016"
"225",6285427,"SITEHASA TIJUANA","SISTEMAS DE TECNOLOGÍA HIDRÁULICAS Y AGRÍCOLAS SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","SÁNCHEZ TABOADA","AVENIDA","ABELARDO L RODRÍGUEZ","CALLE","DAVID ALFARO SIQUEIROS","CALLE","ALFREDO RAMOS MARTÍNEZ",10488,NA,"IZAMCO","9",NA,NA,"COLONIA","ZONA RÍO","EDIFICIOS COMERCIALES Y DE SERVICIOS","IZAMCO","907",22010,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3380","027",NA,NA,NA,"Fijo",32.51922078,-117.01296365,"JULIO 2010"
"226",6709378,"SUMMIT AGRO MÉXICO","SUMMIT AGRO MEXICO, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","MEXICALI SAN LUIS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","DEL ÁLAMO",0,"SN",NA,NA,0,NA,"EJIDO","CUERNAVACA",NA,NA,NA,21624,"02","BAJA CALIFORNIA","002","Mexicali","0262","Puebla","3329","055",NA,"YASMIN.DURAN@SUMMITAGROMEXICO.COM.MX","WWW.SUMMITAGROMEXICO.COM.MX","Fijo",32.56133794,-115.31541021,"ENERO 2016"
"227",6721708,"THE DUNE COMPANY","DUNE COMPANY MXL, S. DE R.L. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","CARRETERA","GUADALUPE VICTORIA A COLONIA CARRANZA",NA,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,0,NA,"CIUDAD","GUADALUPE VICTORIA KM 43",NA,NA,NA,NA,"02","BAJA CALIFORNIA","002","Mexicali","0185","Ciudad Guadalupe Victoria (Kilómetro Cuarenta y Tres)","3121","031","016585168900","RSAENZ@DUNEMEXICALI.COM","WWW.DUNEMEXICALI.COM .MX","Fijo",32.28067982,-115.10637143,"ENERO 2016"
"228",67366,"TRI CAL DE BAJA CALIFORNIA, S.A. DE C.V.","TRI CAL DE BAJA CALIFORNIA, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","BUCANEROS","CALLE","NEPTUNO","CALLE","ONDINAS","BOULEVARD","LAS DUNAS",574,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","PLAYA ENSENADA",NA,NA,NA,22880,"02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0825","003","6461205656",NA,NA,"Fijo",31.85333943,-116.61374895,"JULIO 2010"
"229",6757480,"UR HIDROAGRICOLA","UR HIDROAGRICOLA S DE RL DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","BOULEVARD","DE LAS AMÉRICAS","BOULEVARD","PASEO DE LOS HÉROES","CALLE","VÍA RÁPIDA","CALLEJÓN","RANCHO ALEGRE",3565,NA,NA,NA,NA,NA,"COLONIA","VEINTE DE NOVIEMBRE",NA,NA,NA,22100,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0460","028",NA,NA,NA,"Fijo",32.51393042,-116.98728397,"OCTUBRE 2016"
"230",6778040,"VILLARREAL DIVISION EQUIPOS SA DE CV","VILLARREAL DIVISION EQUIPOS SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","JUAN ALESIO","AVENIDA","TODOS SANTOS","AVENIDA","ACAPULCO",NA,"NINGUNO",23800,NA,NA,NA,NA,NA,"PARQUE INDUSTRIAL","PACÍFICO",NA,NA,NA,22667,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","5921","001",NA,NA,NA,"Fijo",32.4610981,-116.98687507,"MARZO 2017"
"231",98080,"YKEVANNA IRRIGATION",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","JOSÉ MANUEL CULLINFORD Y/O RANCHO SANTA FE","AVENIDA","ZARAGOZA","AVENIDA","BENITO JUÁREZ","CALLE","TERCERA",0,"SN",NA,NA,NA,NA,"PUEBLO","SAN VICENTE",NA,NA,NA,22900,"02","BAJA CALIFORNIA","001","Ensenada","0243","San Vicente","8182","027","6461656433",NA,NA,"Fijo",31.32347225,-116.24314227,"DICIEMBRE 2014"
"232",6289348,"AGENCIA ARJONA DE LA PAZ","AGENCIA ARJONA DE LA PAZ S A DE C V",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CALZADA","MARIANO ABASOLO","CALZADA","MIGUEL L. DE LEGASPY","CALLE","MANUEL ENCINAS","CALLE","BELISARIO DOMÍNGUEZ",2420,NA,NA,NA,NA,NA,"COLONIA","EL MANGLITO",NA,NA,NA,23060,"03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","2271","016",NA,NA,NA,"Fijo",24.15377886,-110.32417155,"JULIO 2010"
"233",6476343,"AGRO STAR GREEN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","UNO","CALLE","ESCUADRÓN AÉREO 201","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"EJIDO","CHAMETLA",NA,NA,NA,23205,"03","BAJA CALIFORNIA SUR","003","La Paz","0108","Chametla","245A","056","1246243",NA,NA,"Fijo",24.10224196,-110.36771172,"ENERO 2016"
"234",175832,"AGROBIOSOL DE MÉXICO, S.A. DE C.V.",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","ESTADO 30","BOULEVARD","FORJADORES DE SUDCALIFORNIA","CALLEJÓN","NINGUNO","CALLE","CONSTITUYENTES DE 1975",0,"SN",NA,NA,1,NA,"COLONIA","8 DE OCTUBRE I",NA,NA,NA,23080,"03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","3123","018","6121214426","ABS@AGROBIOSOL.COM.MX","WWW.AGROBIOSOL.COM","Fijo",24.11626908,-110.31058896,"DICIEMBRE 2014"
"235",159089,"AGROINSUMOS DEL VALLE",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","ROSAURA ZAPATA",0,"SN",NA,NA,NA,NA,"COLONIA","SALVATIERRA",NA,NA,NA,23600,"03","BAJA CALIFORNIA SUR","001","Comondú","0001","Ciudad Constitución","2173","043","61313223939",NA,NA,"Fijo",25.05465154,-111.68340683,"JULIO 2010"
"236",159012,"AGROINSUMOS EL PARICURIN","AGROINSUMOS EL PARICUTIN",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","VARGAS",NA,NA,NA,23600,"03","BAJA CALIFORNIA SUR","001","Comondú","0001","Ciudad Constitución","278A","024","6131324911",NA,NA,"Fijo",25.04719258,-111.68019071,"JULIO 2010"
"237",171107,"AGROINSUMOS EL TEPEYAC, S.A. DE C.V.","AGROINSUMOS EL TEPEYAC, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SALVATIERRA",NA,NA,NA,23600,"03","BAJA CALIFORNIA SUR","001","Comondú","0001","Ciudad Constitución","2173","043","6131325119",NA,NA,"Fijo",25.05179694,-111.68211052,"DICIEMBRE 2014"
"238",171112,"AGROINSURGENTES",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","SALVATIERRA",NA,NA,NA,23600,"03","BAJA CALIFORNIA SUR","001","Comondú","0001","Ciudad Constitución","2173","057",NA,NA,NA,"Fijo",25.06424669,-111.68776448,"DICIEMBRE 2014"
